person_id,person_name,start_date,end_date,ptm_id,party_id,term_id,id,party,party_subtitle,party_role,organisation_name,organisation_subtitle,organisation_role,area
790,SANI UMAR BALA,1999-05-29,2003-05-29,4,6485,1999,6486,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Tsanyawa/Kunchi
790,SANI UMAR BALA,2003-05-29,2007-05-29,5,6485,2003,6486,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Tsanyawa/Kunchi
790,SANI UMAR BALA,2007-05-29,2011-05-29,6,6485,2007,6486,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Tsanyawa/Kunchi
790,SANI UMAR BALA,2011-05-29,2015-05-29,7,6485,2011,6486,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Tsanyawa/Kunchi
695,MICHAEL IROM ETABA,1979-05-29,1983-05-29,0,6253,1979,6254,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Obubra/Etung
695,MICHAEL IROM ETABA,1983-05-29,1992-05-29,1,6253,1983,6254,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Obubra/Etung
695,MICHAEL IROM ETABA,1992-05-29,1998-05-29,2,6253,1992,6254,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Obubra/Etung
695,MICHAEL IROM ETABA,1998-05-29,1999-05-29,3,6253,1998,6254,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Obubra/Etung
695,MICHAEL IROM ETABA,1999-05-29,2003-05-29,4,6253,1999,6254,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Obubra/Etung
695,MICHAEL IROM ETABA,2003-05-29,2007-05-29,5,6253,2003,6254,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Obubra/Etung
695,MICHAEL IROM ETABA,2007-05-29,2011-05-29,6,6253,2007,6254,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Obubra/Etung
695,MICHAEL IROM ETABA,2011-05-29,2015-05-29,7,6253,2011,6254,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Obubra/Etung
87,ANTHONY MADWATTE,2011-05-29,2015-05-29,0,2929,2011,3238,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Demsa/Numan/Lamurde
78,AMINU KOKO MUSA,2011-05-29,2015-05-29,0,2923,2011,3233,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Koko-Besse/Maiyama
699,DARLINTON NWOKOCHA,1979-05-29,1983-05-29,0,6263,1979,6264,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Isiala Ngwa North /Isiala Ngwa South
699,DARLINTON NWOKOCHA,1983-05-29,1992-05-29,1,6263,1983,6264,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Isiala Ngwa North /Isiala Ngwa South
699,DARLINTON NWOKOCHA,1992-05-29,1998-05-29,2,6263,1992,6264,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Isiala Ngwa North /Isiala Ngwa South
699,DARLINTON NWOKOCHA,1998-05-29,1999-05-29,3,6263,1998,6264,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Isiala Ngwa North /Isiala Ngwa South
699,DARLINTON NWOKOCHA,1999-05-29,2003-05-29,4,6263,1999,6264,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Isiala Ngwa North /Isiala Ngwa South
699,DARLINTON NWOKOCHA,2003-05-29,2007-05-29,5,6263,2003,6264,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Isiala Ngwa North /Isiala Ngwa South
699,DARLINTON NWOKOCHA,2007-05-29,2011-05-29,6,6263,2007,6264,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Isiala Ngwa North /Isiala Ngwa South
699,DARLINTON NWOKOCHA,2011-05-29,2015-05-29,7,6263,2011,6264,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Isiala Ngwa North /Isiala Ngwa South
96,AUWALU DAHIRU SALE,2011-05-29,2013-07-30,0,2849,2011,3243,Congress for Progressive Change,"",Member,House of Representatives,"",Federal Representative,Katagum
96,AUWALU DAHIRU SALE,2013-07-31,2015-05-29,0,5696,2011,3243,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Katagum
81,AMINU SHEHU SHAGARI,2007-05-29,2011-05-29,0,2926,2007,2240,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,
81,AMINU SHEHU SHAGARI,2011-05-29,2014,1,2926,2011,3235,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Yabo/Shagari
81,AMINU SHEHU SHAGARI,2014,2015-05-29,1,6607,2011,3235,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Yabo/Shagari
95,ATIKU SHAMAKI,2011-05-29,2013-07-30,0,2848,2011,3242,Congress for Progressive Change,"",Member,House of Representatives,"",Federal Representative,Magama/Rijau
95,ATIKU SHAMAKI,2013-07-31,2015-05-29,0,5695,2011,3242,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Magama/Rijau
267,SEKIBO GEORGE THOMPSON,2003,2003-05-29,0,3140,1999,3821,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,
267,SEKIBO GEORGE THOMPSON,2003-05-29,2007,1,3140,2003,3821,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,
83,ANDREW IGBONULE UCHENDU,2003,2003-05-29,0,2928,1999,2243,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,
83,ANDREW IGBONULE UCHENDU,2003-05-29,2007-05-29,1,2928,2003,2243,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,
83,ANDREW IGBONULE UCHENDU,2007-05-29,2011-05-29,2,2928,2007,2244,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,
83,ANDREW IGBONULE UCHENDU,2011-05-29,2015-05-29,3,2928,2011,3237,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Ikwerre/Emohua
102,AYO TAJUDEEN YUSUF,2011-05-29,2015-05-29,0,2934,2011,3246,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Ijumu/Kabba-Bunu
122,BILIYAMINU SHINKAFI YUSUF,2011-05-29,2015-05-29,0,2945,2011,3265,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Shinkafi/Zurmi
112,BASHIR ADAMU,1999,1999-05-29,0,2938,1998,4335,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Abuja
112,BASHIR ADAMU,1999-05-29,2003,1,2938,1999,4335,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Abuja
112,BASHIR ADAMU,2011-05-29,2015-05-29,2,2938,2011,3255,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Kazaure/Roni/Gwiwa/Yankwashi
137,CHRISTINA DEMNENGE ALAAGA,2011-05-29,2015-05-29,0,2953,2011,3277,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Gwer East/Gwer West
107,BADAMASI AYUBA,2007-05-29,2011-05-29,0,2800,2007,3252,All Nigeria Peoples Party,"",Member,House of Representatives,"",Federal Representative,Dabbatta/Makoda
107,BADAMASI AYUBA,2011-05-29,2013-07-30,1,2800,2011,3252,All Nigeria Peoples Party,"",Member,House of Representatives,"",Federal Representative,Dabbatta/Makoda
107,BADAMASI AYUBA,2013-07-31,2015-05-29,1,5655,2011,3252,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Dabbatta/Makoda
136,CHRIS EMEKA IFEANYI AZUBOGU,2011-05-29,2015-05-29,0,2833,2011,3275,All Progressives Grand Alliance,"",Member,House of Representatives,"",Federal Representative,Nnewi North/Nnewi South/Ekwusigo
146,CYRIL EGWUATU,2011-05-29,2015-05-29,0,2835,2011,3283,All Progressives Grand Alliance,"",Member,House of Representatives,"",Federal Representative,Onitsha North/Onitsha South
200,GWANI LUCAS GIDE,2011-05-29,2015-05-29,0,2982,2011,3322,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Kaura
104,BABA BUKAR MACHINAMA,2007-05-29,2011-05-29,0,2799,2007,2258,All Nigeria Peoples Party,"",Member,House of Representatives,"",Federal Representative,
104,BABA BUKAR MACHINAMA,2011-05-29,2013-07-30,1,2799,2011,3249,All Nigeria Peoples Party,"",Member,House of Representatives,"",Federal Representative,Machina/Nguru/Yusufari/Karasuwa
104,BABA BUKAR MACHINAMA,2013-07-31,2015-05-29,1,5654,2011,3249,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Machina/Nguru/Yusufari/Karasuwa
700,EDIM ETTA MBORA,1979-05-29,1983-05-29,0,6266,1979,6267,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Calabar Municipal/Odukpani
700,EDIM ETTA MBORA,1983-05-29,1992-05-29,1,6266,1983,6267,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Calabar Municipal/Odukpani
700,EDIM ETTA MBORA,1992-05-29,1998-05-29,2,6266,1992,6267,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Calabar Municipal/Odukpani
700,EDIM ETTA MBORA,1998-05-29,1999-05-29,3,6266,1998,6267,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Calabar Municipal/Odukpani
700,EDIM ETTA MBORA,1999-05-29,2003-05-29,4,6266,1999,6267,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Calabar Municipal/Odukpani
700,EDIM ETTA MBORA,2003-05-29,2007-05-29,5,6266,2003,6267,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Calabar Municipal/Odukpani
700,EDIM ETTA MBORA,2007-05-29,2011-05-29,6,6266,2007,6267,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Calabar Municipal/Odukpani
700,EDIM ETTA MBORA,2011-05-29,2015-05-29,7,6266,2011,6267,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Calabar Municipal/Odukpani
106,BABATUNDE OLABODE OGUNOLA,2011-05-29,2013-07-30,0,2729,2011,3251,Action Congress of Nigeria,"",Member,House of Representatives,"",Federal Representative,Ado-Odo/Ota
106,BABATUNDE OLABODE OGUNOLA,2013-07-31,2015-05-29,0,5586,2011,3251,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Ado-Odo/Ota
148,DAKUKU ADOL PETERSIDE,2011-05-29,2015-05-29,0,2958,2011,3284,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Opobo/Nkoro/Andoni
149,DANGALADIMA UMAR SANI,2011-05-29,2013-07-30,0,2802,2011,3285,All Nigeria Peoples Party,"",Member,House of Representatives,"",Federal Representative,Kaura-Namoda/Birnin Magaji
149,DANGALADIMA UMAR SANI,2013-07-31,2015-05-29,0,5657,2011,3285,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Kaura-Namoda/Birnin Magaji
141,CHUDI PATRICK UWAZURIKE,2011-05-29,2015-05-29,0,2955,2011,3279,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Ehime Mbano/Ihite-Uboma/ Obowo
131,CHANCHANGI RUFAI AHMED,2011-05-29,2013-07-30,0,2851,2011,3271,Congress for Progressive Change,"",Member,House of Representatives,"",Federal Representative,Kaduna South
131,CHANCHANGI RUFAI AHMED,2013-07-31,2015-05-29,0,5698,2011,3271,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Kaduna South
161,EMEYESE SUNDAY AKPODIOGAGA,2011-05-29,2015-05-29,0,2964,2011,3294,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Ethiope East/Ethiope West
165,EMMANUEL JIME,2011-05-29,2015-05-29,0,2967,2011,3298,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Guma/Makurdi
117,BENI LAR,2007-05-29,2011-05-29,0,2942,2007,2274,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,
117,BENI LAR,2011-05-29,2015-05-29,1,2942,2011,3261,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Langtang North/Langtang South
125,BLESSING IBIBA NSIEGBE,2011-05-29,2015-05-29,0,2948,2011,3268,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Port Harcourt II
119,BEN NNEBEDUMCHUKWU NWANKWO,2005,2007-05-29,0,2941,2003,2272,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,
119,BEN NNEBEDUMCHUKWU NWANKWO,2011-05-29,2015-05-29,1,2941,2011,3260,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Orumba North/Orumba South
158,DEBO JEROME OLOGUNAGBA,2011-05-29,2015-05-29,0,2891,2011,3292,Labour Party,"",Member,House of Representatives,"",Federal Representative,Akoko South East/South West
174,EZIUCHE CHINWE UBANI,2011-05-29,2015-05-29,0,2973,2011,3306,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Obingwa/Ugwunagbo/Osisioma
791,SULAIMAN ALIYU ROMO,1979-05-29,1983-05-29,0,6487,1979,6488,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Shanono/Bagwai
791,SULAIMAN ALIYU ROMO,1983-05-29,1992-05-29,1,6487,1983,6488,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Shanono/Bagwai
791,SULAIMAN ALIYU ROMO,1992-05-29,1998-05-29,2,6487,1992,6488,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Shanono/Bagwai
791,SULAIMAN ALIYU ROMO,1998-05-29,1999-05-29,3,6487,1998,6488,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Shanono/Bagwai
791,SULAIMAN ALIYU ROMO,1999-05-29,2003-05-29,4,6487,1999,6488,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Shanono/Bagwai
791,SULAIMAN ALIYU ROMO,2003-05-29,2007-05-29,5,6487,2003,6488,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Shanono/Bagwai
791,SULAIMAN ALIYU ROMO,2007-05-29,2011-05-29,6,6487,2007,6488,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Shanono/Bagwai
791,SULAIMAN ALIYU ROMO,2011-05-29,2015-05-29,7,6487,2011,6488,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Shanono/Bagwai
870,ISAH IBRAHIM,1979-05-29,1983-05-29,0,6700,1979,6701,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Gusau/Tsafe
870,ISAH IBRAHIM,1983-05-29,1992-05-29,1,6700,1983,6701,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Gusau/Tsafe
870,ISAH IBRAHIM,1992-05-29,1998-05-29,2,6700,1992,6701,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Gusau/Tsafe
870,ISAH IBRAHIM,1998-05-29,1999-05-29,3,6700,1998,6701,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Gusau/Tsafe
870,ISAH IBRAHIM,1999-05-29,2003-05-29,4,6700,1999,6701,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Gusau/Tsafe
870,ISAH IBRAHIM,2003-05-29,2007-05-29,5,6700,2003,6701,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Gusau/Tsafe
870,ISAH IBRAHIM,2007-05-29,2011-05-29,6,6700,2007,6701,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Gusau/Tsafe
870,ISAH IBRAHIM,2011-05-29,2015-05-29,7,6700,2011,6701,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Gusau/Tsafe
182,FRANCIS BUSAM ADA,2011-05-29,2015-05-29,0,2977,2011,3313,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Obanliku/Obudu/Bekwarra
290,MAKINDE MIKAIL OLAROTIMI,2011-05-29,2013-07-30,0,2748,2011,3388,Action Congress of Nigeria,"",Member,House of Representatives,"",Federal Representative,Ife Central/Ife North/Ife South/Ife East
290,MAKINDE MIKAIL OLAROTIMI,2013-07-31,2015-05-29,0,5604,2011,3388,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Ife Central/Ife North/Ife South/Ife East
176,FAMUREWA ISRAEL AJIBOLA,2011-05-29,2013-07-30,0,2737,2011,3308,Action Congress of Nigeria,"",Member,House of Representatives,"",Federal Representative,Atakunmosa East/ Atakunmosa West/Ilesha East/Ilesha West
176,FAMUREWA ISRAEL AJIBOLA,2013-07-31,2015-05-29,0,5594,2011,3308,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Atakunmosa East/ Atakunmosa West/Ilesha East/Ilesha West
177,FAROUK MOHAMMED LAWAN,1999,1999-05-29,0,2974,1998,2329,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,
177,FAROUK MOHAMMED LAWAN,1999-05-29,2003,1,2974,1999,2329,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,
